frame,head_y,velocity,posture,spike
0,0.3589262068271637,-0.002640455961227417,0.25891196727752686,0
1,0.3562857508659363,0.0008077025413513184,0.26031970977783203,0
2,0.3570934534072876,0.0009884834289550781,0.25758862495422363,0
3,0.3580819368362427,-4.64320182800293e-05,0.25549694895744324,0
4,0.35803550481796265,0.003831803798675537,0.25487828254699707,0
5,0.3618673086166382,0.003327310085296631,0.2502288520336151,0
6,0.3651946187019348,0.00324094295501709,0.24583840370178223,0
7,0.3684355616569519,0.0034254491329193115,0.2425413727760315,0
8,0.3718610107898712,0.0007016658782958984,0.2391209602355957,0
9,0.3725626766681671,0.005127638578414917,0.2381637990474701,0
10,0.37769031524658203,0.006388068199157715,0.23326557874679565,0
11,0.38407838344573975,0.0031806528568267822,0.22576627135276794,0
12,0.38725903630256653,-0.0014570951461791992,0.22147279977798462,0
13,0.38580194115638733,0.0017387568950653076,0.2231011688709259,0
14,0.38754069805145264,0.003761202096939087,0.22163212299346924,0
15,0.3913019001483917,0.0024347901344299316,0.21838083863258362,0
16,0.39373669028282166,0.0008490681648254395,0.21752393245697021,0
17,0.3945857584476471,-0.0003203153610229492,0.2172878086566925,0
18,0.39426544308662415,0.0012576580047607422,0.21766206622123718,0
19,0.3955231010913849,0.0024328231811523438,0.21597608923912048,0
20,0.39795592427253723,0.0025351643562316895,0.21224504709243774,0
21,0.4004910886287689,0.004568278789520264,0.20744043588638306,0
22,0.4050593674182892,0.004846721887588501,0.20051473379135132,0
23,0.4099060893058777,0.003656834363937378,0.19493001699447632,0
24,0.41356292366981506,0.003456324338912964,0.1897987425327301,0
25,0.417019248008728,0.005229949951171875,0.18277904391288757,0
26,0.4222491979598999,0.0012450218200683594,0.175656259059906,0
27,0.42349421977996826,0.005262821912765503,0.1730424463748932,0
28,0.42875704169273376,0.0065805912017822266,0.1660359501838684,0
29,0.435337632894516,0.007182121276855469,0.15772712230682373,0
30,0.44251975417137146,0.008487701416015625,0.14930137991905212,0
31,0.4510074555873871,0.010100066661834717,0.13698425889015198,0
32,0.4611075222492218,0.007999300956726074,0.12310662865638733,0
33,0.4691068232059479,0.012956500053405762,0.1141653060913086,0
34,0.48206332325935364,0.011631578207015991,0.09982290863990784,0
35,0.49369490146636963,0.020028293132781982,0.08495849370956421,0
36,0.5137231945991516,0.020818650722503662,0.060878485441207886,0
37,0.5345418453216553,0.018579423427581787,0.03713217377662659,0
38,0.5531212687492371,0.02218109369277954,0.017752528190612793,0
39,0.5753023624420166,0.01994413137435913,0.0053466856479644775,0
40,0.5952464938163757,0.019633352756500244,0.02467021346092224,0
41,0.614879846572876,0.022931456565856934,0.04444509744644165,1
42,0.6378113031387329,0.021197617053985596,0.0659136176109314,0
43,0.6590089201927185,0.014689445495605469,0.0828368067741394,0
44,0.673698365688324,0.002497434616088867,0.09122017025947571,0
45,0.6761958003044128,-0.0009687542915344238,0.08205002546310425,0
46,0.6752270460128784,-0.0026341676712036133,0.06517711281776428,0
47,0.6725928783416748,-0.0028014779090881348,0.045382022857666016,0
48,0.6697914004325867,-0.007385730743408203,0.02507677674293518,0
49,0.6624056696891785,-0.001248002052307129,0.005076944828033447,0
50,0.6611576676368713,-0.0016129016876220703,0.025047630071640015,0
51,0.6595447659492493,-0.0019794702529907227,0.04908040165901184,0
52,0.6575652956962585,0.006156861782073975,0.07116159796714783,0
53,0.6637221574783325,0.00030738115310668945,0.09451207518577576,0
54,0.6640295386314392,0.006680786609649658,0.10448604822158813,0
55,0.6707103252410889,0.009789586067199707,0.10129761695861816,0
56,0.6804999113082886,0.011482059955596924,0.09358653426170349,0
57,0.6919819712638855,0.011306405067443848,0.08179676532745361,0
58,0.7032883763313293,0.011541426181793213,0.07299724221229553,0
59,0.7148298025131226,0.010905981063842773,0.06254464387893677,0
60,0.7257357835769653,0.009971141815185547,0.05129072070121765,0
61,0.7357069253921509,-0.0008323788642883301,0.03697064518928528,0
62,0.7348745465278625,-0.003540217876434326,0.03505074977874756,0
63,0.7313343286514282,5.125999450683594e-05,0.03775227069854736,0
64,0.7313855886459351,-0.0007072091102600098,0.03732416033744812,0
65,0.730678379535675,-0.002710700035095215,0.03976452350616455,0
66,0.7279676795005798,-0.0017561912536621094,0.043874382972717285,0
67,0.7262114882469177,-0.0015172362327575684,0.04462519288063049,0
68,0.7246942520141602,-0.0017984509468078613,0.04852297902107239,0
69,0.7228958010673523,-0.0015606880187988281,0.050053566694259644,0
70,0.7213351130485535,-0.0003153681755065918,0.05037951469421387,0
71,0.7210197448730469,2.4616718292236328e-05,0.05045434832572937,0
72,0.7210443615913391,0.0007676482200622559,0.049465835094451904,0
73,0.7218120098114014,0.0024023056030273438,0.04801324009895325,0
74,0.7242143154144287,0.0005351901054382324,0.04493609070777893,0
75,0.7247495055198669,-0.00011873245239257812,0.0432698130607605,0
76,0.7246307730674744,-0.00012832880020141602,0.041538089513778687,0
77,0.724502444267273,0.00038123130798339844,0.040069580078125,0
78,0.7248836755752563,0.0017480254173278809,0.03772881627082825,0
79,0.7266317009925842,0.0010074377059936523,0.03564697504043579,0
80,0.7276391386985779,0.001606762409210205,0.0348491370677948,0
81,0.7292459011077881,0.001545727252960205,0.033299267292022705,0
82,0.7307916283607483,0.002707958221435547,0.031786441802978516,0
83,0.7334995865821838,0.00203704833984375,0.029119253158569336,0
84,0.7355366349220276,0.0011214613914489746,0.027340978384017944,0
85,0.7366580963134766,0.0003968477249145508,0.02666240930557251,0
86,0.7370549440383911,0.0008707642555236816,0.02892366051673889,0
87,0.7379257082939148,0.0009409785270690918,0.028619110584259033,0
88,0.7388666868209839,0.0008709430694580078,0.02832511067390442,0
89,0.7397376298904419,0.0008018016815185547,0.028761327266693115,0
90,0.7405394315719604,0.0006535649299621582,0.02796611189842224,0
91,0.7411929965019226,0.0005278587341308594,0.02704387903213501,0
92,0.7417208552360535,0.0007301568984985352,0.02631288766860962,0
93,0.742451012134552,0.0001761317253112793,0.025398075580596924,0
94,0.7426271438598633,0.00014907121658325195,0.02467229962348938,0
95,0.7427762150764465,-1.233816146850586e-05,0.023923754692077637,0
96,0.742763876914978,5.930662155151367e-05,0.023271948099136353,0
97,0.7428231835365295,0.0004718899726867676,0.022998332977294922,0
98,0.7432950735092163,0.00015294551849365234,0.022074878215789795,0
99,0.74344801902771,-5.066394805908203e-05,0.021155983209609985,0
100,0.7433973550796509,-4.011392593383789e-05,0.0208284854888916,0
101,0.743357241153717,6.729364395141602e-05,0.020588546991348267,0
102,0.7434245347976685,-0.00014060735702514648,0.019912153482437134,0
103,0.7432839274406433,3.618001937866211e-05,0.019983023405075073,0
104,0.743320107460022,-1.3709068298339844e-06,0.01966118812561035,0
105,0.7433187365531921,0.00010257959365844727,0.019454598426818848,0
106,0.7434213161468506,-6.854534149169922e-06,0.019308269023895264,0
107,0.7434144616127014,-0.0002105236053466797,0.019286513328552246,0
108,0.7432039380073547,,0.019498080015182495,0
