frame,head_y,velocity,posture,spike
0,0.48160696029663086,0.00014641880989074707,0.2216539978981018,0
1,0.4817533791065216,0.0005659162998199463,0.22183707356452942,0
2,0.48231929540634155,0.0010495185852050781,0.22411125898361206,0
3,0.48336881399154663,0.0013761818408966064,0.22306442260742188,0
4,0.48474499583244324,0.002904921770095825,0.22184067964553833,0
5,0.48764991760253906,0.0049040913581848145,0.2189006209373474,0
6,0.4925540089607239,0.005574971437454224,0.21663898229599,0
7,0.4981289803981781,0.00483056902885437,0.20957207679748535,0
8,0.5029595494270325,0.005338490009307861,0.20771190524101257,0
9,0.5082980394363403,0.006175696849822998,0.2017008662223816,0
10,0.5144737362861633,0.006262421607971191,0.19839075207710266,0
11,0.5207361578941345,0.0055190324783325195,0.19144541025161743,0
12,0.526255190372467,0.006437182426452637,0.1857985556125641,0
13,0.5326923727989197,0.0068010687828063965,0.17888063192367554,0
14,0.5394934415817261,0.006357431411743164,0.17189788818359375,0
15,0.5458508729934692,0.006915867328643799,0.16140484809875488,0
16,0.552766740322113,0.002828538417816162,0.15120148658752441,0
17,0.5555952787399292,0.006365597248077393,0.14855733513832092,0
18,0.5619608759880066,0.004898726940155029,0.14193817973136902,0
19,0.5668596029281616,0.004519224166870117,0.13644766807556152,0
20,0.5713788270950317,0.007867038249969482,0.1310502290725708,0
21,0.5792458653450012,0.003735661506652832,0.12023845314979553,0
22,0.582981526851654,0.0055495500564575195,0.11385592818260193,0
23,0.5885310769081116,0.006470322608947754,0.10362914204597473,0
24,0.5950013995170593,0.005577743053436279,0.09429061412811279,0
25,0.6005791425704956,0.008232831954956055,0.08606088161468506,0
26,0.6088119745254517,0.0087205171585083,0.07577720284461975,0
27,0.61753249168396,0.006857931613922119,0.06634950637817383,0
28,0.6243904232978821,0.008449733257293701,0.057652682065963745,0
29,0.6328401565551758,0.0076157450675964355,0.049439072608947754,0
30,0.6404559016227722,0.007458806037902832,0.04201507568359375,0
31,0.647914707660675,0.010949313640594482,0.03483539819717407,0
32,0.6588640213012695,0.01095360517501831,0.030984193086624146,0
33,0.6698176264762878,0.016623258590698242,0.027942359447479248,0
34,0.6864408850669861,0.018149077892303467,0.018211066722869873,0
35,0.7045899629592896,0.02152848243713379,0.010667592287063599,0
36,0.7261184453964233,0.024087250232696533,0.002530127763748169,0
37,0.7502056956291199,0.020411014556884766,0.019207507371902466,0
38,0.7706167101860046,0.02709341049194336,0.024815857410430908,0
39,0.797710120677948,0.028893887996673584,0.03870686888694763,1
40,0.8266040086746216,0.022579312324523926,0.05033770203590393,0
41,0.8491833209991455,0.007557570934295654,0.056461870670318604,0
42,0.8567408919334412,0.01619565486907959,0.04897630214691162,0
43,0.8729365468025208,0.011320114135742188,0.050050318241119385,0
44,0.8842566609382629,0.0075501203536987305,0.039200007915496826,0
45,0.8918067812919617,0.008584141731262207,0.039262086153030396,0
46,0.9003909230232239,0.010924279689788818,0.04562157392501831,0
47,0.9113152027130127,0.0009775161743164062,0.06358388066291809,0
48,0.9122927188873291,-0.0044228434562683105,0.0723157525062561,0
49,0.9078698754310608,0.001126408576965332,0.06929722428321838,0
50,0.9089962840080261,-0.0019869208335876465,0.07384207844734192,0
51,0.9070093631744385,-6.80685043334961e-05,0.07335743308067322,0
52,0.906941294670105,-0.0014453530311584473,0.0730578601360321,0
53,0.9054959416389465,0.00600743293762207,0.07033506035804749,0
54,0.9115033745765686,0.0004601478576660156,0.07185894250869751,0
55,0.9119635224342346,0.0024204254150390625,0.071871817111969,0
56,0.9143839478492737,0.0007280111312866211,0.07594239711761475,0
57,0.9151119589805603,0.0006960630416870117,0.07754489779472351,0
58,0.9158080220222473,0.0025821328163146973,0.07840383052825928,0
59,0.918390154838562,0.002531111240386963,0.08168649673461914,0
60,0.920921266078949,,0.08263733983039856,0
