frame,head_y,velocity,posture,spike
0,0.3238217234611511,-0.0010542869567871094,0.19564512372016907,0
1,0.322767436504364,-0.0041540563106536865,0.188105970621109,0
2,0.3186133801937103,0.00019824504852294922,0.18593645095825195,0
3,0.3188116252422333,-0.004032343626022339,0.1847093105316162,0
4,0.31477928161621094,-0.000715106725692749,0.18397074937820435,0
5,0.3140641748905182,-0.0006225109100341797,0.18445737659931183,0
6,0.313441663980484,-0.0007228553295135498,0.1840052306652069,0
7,0.31271880865097046,-0.0002987682819366455,0.1850416362285614,0
8,0.3124200403690338,-0.0007839798927307129,0.18409688770771027,0
9,0.3116360604763031,-0.0012336671352386475,0.18607811629772186,0
10,0.31040239334106445,-0.0009600222110748291,0.1879754513502121,0
11,0.3094423711299896,-0.00025781989097595215,0.19027379155158997,0
12,0.30918455123901367,-0.00032979249954223633,0.19099503755569458,0
13,0.30885475873947144,-0.0007222294807434082,0.19139911234378815,0
14,0.308132529258728,-0.0007656216621398926,0.19219906628131866,0
15,0.30736690759658813,-0.003269106149673462,0.19327238202095032,0
16,0.3040978014469147,-0.0018604099750518799,0.19611437618732452,0
17,0.3022373914718628,-0.0013034939765930176,0.1973227560520172,0
18,0.3009338974952698,-0.003413558006286621,0.19913744926452637,0
19,0.29752033948898315,-0.0032677650451660156,0.20240534842014313,0
20,0.29425257444381714,-0.0018236339092254639,0.2049875259399414,0
21,0.2924289405345917,-0.0011030137538909912,0.20655545592308044,0
22,0.2913259267807007,-0.002499878406524658,0.20694386959075928,0
23,0.288826048374176,-0.0018043816089630127,0.20938515663146973,0
24,0.287021666765213,-0.00018602609634399414,0.21084511280059814,0
25,0.286835640668869,-0.0015521645545959473,0.209859237074852,0
26,0.28528347611427307,-0.0025612711906433105,0.21015894412994385,0
27,0.28272220492362976,-0.001451045274734497,0.21285416185855865,0
28,0.28127115964889526,-0.0009639561176300049,0.2144630402326584,0
29,0.28030720353126526,-0.00019097328186035156,0.21634145081043243,0
30,0.2801162302494049,-0.0012923777103424072,0.21666806936264038,0
31,0.2788238525390625,-0.0018535852432250977,0.2188902497291565,0
32,0.2769702672958374,-0.0017230808734893799,0.221194788813591,0
33,0.275247186422348,-0.0035686194896698,0.22249722480773926,0
34,0.2716785669326782,-0.0019223988056182861,0.22568963468074799,0
35,0.26975616812705994,-0.0031035542488098145,0.2259370982646942,0
36,0.2666526138782501,-0.0034119486808776855,0.22727857530117035,0
37,0.26324066519737244,-0.0027117133140563965,0.22935202717781067,0
38,0.26052895188331604,-0.00342366099357605,0.2299211174249649,0
