frame,head_y,velocity,posture,spike
0,0.2589245140552521,0.0014838874340057373,0.29019907116889954,0
1,0.2604084014892578,-1.8775463104248047e-05,0.2680358588695526,0
2,0.26038962602615356,4.348158836364746e-05,0.2668478190898895,0
3,0.2604331076145172,0.0006060302257537842,0.2580581307411194,0
4,0.261039137840271,0.0009031891822814941,0.2372603714466095,0
5,0.2619423270225525,-0.0010383427143096924,0.2328929901123047,0
6,0.2609039843082428,-0.0010960102081298828,0.2171032726764679,0
7,0.2598079741001129,0.003801494836807251,0.21393640339374542,0
8,0.26360946893692017,0.0009687542915344238,0.20701095461845398,0
9,0.2645782232284546,-0.00018849968910217285,0.19929884374141693,0
10,0.2643897235393524,0.00015822052955627441,0.18947942554950714,0
11,0.2645479440689087,-0.0003896355628967285,0.1900874823331833,0
12,0.26415830850601196,-0.0027683675289154053,0.1892024427652359,0
13,0.26138994097709656,-0.00013884902000427246,0.1925497204065323,0
14,0.2612510919570923,-0.004040658473968506,0.1922854632139206,0
15,0.2572104334831238,-0.0006932914257049561,0.19577281177043915,0
16,0.2565171420574188,-0.004053741693496704,0.19656789302825928,0
17,0.2524634003639221,-0.0015552937984466553,0.1999068558216095,0
18,0.25090810656547546,0.00039076805114746094,0.20316800475120544,0
19,0.2512988746166229,-0.0021813958883285522,0.203449547290802,0
20,0.24911747872829437,0.0006451159715652466,0.2069074809551239,0
21,0.24976259469985962,0.0004392266273498535,0.20775334537029266,0
22,0.2502018213272095,0.0003002583980560303,0.20882049202919006,0
23,0.2505020797252655,-0.0005619674921035767,0.21032170951366425,0
24,0.24994011223316193,0.00019346177577972412,0.21236185729503632,0
25,0.25013357400894165,-0.00043995678424835205,0.21336813271045685,0
26,0.2496936172246933,0.00010378658771514893,0.2136736661195755,0
27,0.24979740381240845,0.00013828277587890625,0.2143893539905548,0
28,0.24993568658828735,-0.0014995038509368896,0.21499313414096832,0
29,0.24843618273735046,0.0001875162124633789,0.2165321707725525,0
30,0.24862369894981384,6.794929504394531e-05,0.21730293333530426,0
31,0.2486916482448578,9.255111217498779e-05,0.21689879894256592,0
32,0.24878419935703278,-0.0008944272994995117,0.21693161129951477,0
33,0.24788977205753326,0.0015644431114196777,0.21769273281097412,0
34,0.24945421516895294,0.00015650689601898193,0.21807049214839935,0
35,0.24961072206497192,-0.00020463764667510986,0.21909868717193604,0
36,0.24940608441829681,0.00041525065898895264,0.22032876312732697,0
37,0.24982133507728577,0.0012409985065460205,0.22216418385505676,0
38,0.2510623335838318,-5.5730342864990234e-06,0.2235514223575592,0
39,0.2510567605495453,-0.0019953548908233643,0.23128923773765564,0
40,0.24906140565872192,-0.0009710639715194702,0.23331809043884277,0
41,0.24809034168720245,0.001500248908996582,0.23574866354465485,0
42,0.24959059059619904,-0.00045396387577056885,0.23549461364746094,0
43,0.24913662672042847,-0.003521338105201721,0.23493467271327972,0
44,0.24561528861522675,0.00014388561248779297,0.23875589668750763,0
45,0.24575917422771454,-5.799531936645508e-05,0.2382446527481079,0
46,0.24570117890834808,-2.7865171432495117e-05,0.23815900087356567,0
47,0.2456733137369156,-0.0005453228950500488,0.23916441202163696,0
48,0.24512799084186554,-0.00011889636516571045,0.2403041571378708,0
49,0.24500909447669983,6.090104579925537e-05,0.24160459637641907,0
50,0.24506999552249908,-7.171928882598877e-05,0.24584093689918518,0
51,0.2449982762336731,0.0003272145986557007,0.24618113040924072,0
52,0.2453254908323288,-0.001387178897857666,0.24728983640670776,0
53,0.24393831193447113,-0.0002124011516571045,0.25128406286239624,0
54,0.24372591078281403,0.0005284249782562256,0.25540849566459656,0
55,0.24425433576107025,3.631412982940674e-05,0.258566215634346,0
56,0.24429064989089966,4.817545413970947e-05,0.26208940148353577,0
57,0.24433882534503937,0.00039070844650268555,0.26689596474170685,0
58,0.24472953379154205,1.8835067749023438e-05,0.270159974694252,0
59,0.24474836885929108,0.000279843807220459,0.27232591807842255,0
60,0.24502821266651154,2.3409724235534668e-05,0.2765554040670395,0
61,0.24505162239074707,0.0004692971706390381,0.27862921357154846,0
62,0.2455209195613861,5.894899368286133e-05,0.27727311849594116,0
63,0.24557986855506897,-0.00021864473819732666,0.2765105366706848,0
64,0.24536122381687164,6.780028343200684e-06,0.27949197590351105,0
65,0.24536800384521484,-0.0009663254022598267,0.27918708324432373,0
66,0.24440167844295502,-0.0013073831796646118,0.2812812477350235,0
67,0.2430942952632904,-0.0008665919303894043,0.28293609619140625,0
68,0.242227703332901,-0.0006586611270904541,0.284796804189682,0
69,0.24156904220581055,-0.001070648431777954,0.2854250371456146,0
70,0.2404983937740326,-0.00029258430004119873,0.28785958886146545,0
71,0.2402058094739914,-0.0005561411380767822,0.29025278985500336,0
72,0.2396496683359146,-0.0003040134906768799,0.291541263461113,0
73,0.23934565484523773,-0.0017567276954650879,0.29422004520893097,0
74,0.23758892714977264,0.0001195669174194336,0.2974444478750229,0
