frame,head_y,velocity,posture,spike
0,0.3146136999130249,9.039044380187988e-05,0.211137056350708,0
1,0.3147040903568268,1.2606382369995117e-05,0.21551218628883362,0
2,0.3147166967391968,0.00044465065002441406,0.21425026655197144,0
3,0.3151613473892212,0.00023943185806274414,0.21264389157295227,0
4,0.31540077924728394,-4.553794860839844e-05,0.21110421419143677,0
5,0.31535524129867554,-0.0021905601024627686,0.2136368751525879,0
6,0.31316468119621277,-0.002973228693008423,0.21241602301597595,0
7,0.31019145250320435,-0.003938198089599609,0.2137765884399414,0
8,0.30625325441360474,-0.0004481971263885498,0.21536049246788025,0
9,0.3058050572872162,-0.004136204719543457,0.21518918871879578,0
10,0.30166885256767273,-0.0006767511367797852,0.21806123852729797,0
11,0.30099210143089294,-0.002460658550262451,0.22035205364227295,0
12,0.2985314428806305,-0.0017264485359191895,0.22668719291687012,0
13,0.2968049943447113,-0.0029173195362091064,0.22833040356636047,0
14,0.2938876748085022,7.176399230957031e-05,0.2302570343017578,0
15,0.29395943880081177,-0.001814514398574829,0.23017752170562744,0
16,0.29214492440223694,0.00016769766807556152,0.2295726239681244,0
17,0.2923126220703125,-0.0011314153671264648,0.22960138320922852,0
18,0.29118120670318604,-0.0017358958721160889,0.22579312324523926,0
19,0.28944531083106995,-0.0043600499629974365,0.22490039467811584,0
20,0.2850852608680725,0.0002695620059967041,0.2285224199295044,0
21,0.2853548228740692,-0.0022042393684387207,0.22791674733161926,0
22,0.2831505835056305,-0.0010519921779632568,0.2288685142993927,0
23,0.28209859132766724,-0.0010994672775268555,0.22916096448898315,0
24,0.2809991240501404,-0.0017819404602050781,0.22997179627418518,0
25,0.2792171835899353,-0.002487391233444214,0.2309291660785675,0
26,0.2767297923564911,-0.0012034773826599121,0.23381343483924866,0
27,0.2755263149738312,-0.0028608739376068115,0.23456722497940063,0
28,0.27266544103622437,-0.0008451640605926514,0.23629721999168396,0
29,0.2718202769756317,-0.006411492824554443,0.23745885491371155,0
30,0.26540878415107727,-0.0030330419540405273,0.24399182200431824,0
31,0.26237574219703674,0.000352710485458374,0.2471739649772644,0
32,0.2627284526824951,-0.006950259208679199,0.24444329738616943,0
33,0.2557781934738159,-0.0010747909545898438,0.24659672379493713,0
34,0.2547034025192261,-0.0037145614624023438,0.24867162108421326,0
35,0.25098884105682373,-0.001594439148902893,0.2529570758342743,0
36,0.24939440190792084,-0.003525674343109131,0.254559651017189,0
37,0.2458687275648117,-0.003147602081298828,0.25812511146068573,0
