frame,head_y,velocity,posture,spike
0,0.4647940993309021,0.0006031692028045654,0.22975292801856995,0
1,0.46539726853370667,0.0006539225578308105,0.23611611127853394,0
2,0.4660511910915375,0.0019581615924835205,0.23757711052894592,0
3,0.468009352684021,0.0013894736766815186,0.23583781719207764,0
4,0.4693988263607025,0.0009093284606933594,0.2367391586303711,0
5,0.4703081548213959,0.00183829665184021,0.23708686232566833,0
6,0.4721464514732361,0.0025745630264282227,0.23498225212097168,0
7,0.4747210144996643,0.004525810480117798,0.2324562966823578,0
8,0.4792468249797821,0.0022920072078704834,0.2287064492702484,0
9,0.4815388321876526,0.0044036805629730225,0.22541594505310059,0
10,0.4859425127506256,0.00406762957572937,0.22137951850891113,0
11,0.490010142326355,0.004846692085266113,0.21616429090499878,0
12,0.4948568344116211,0.00824284553527832,0.21119683980941772,0
13,0.5030996799468994,0.011802375316619873,0.20326748490333557,0
14,0.5149020552635193,0.014851748943328857,0.19212740659713745,0
15,0.5297538042068481,0.014103233814239502,0.17909318208694458,0
16,0.5438570380210876,0.020953655242919922,0.16533595323562622,0
17,0.5648106932640076,0.014022290706634521,0.14234349131584167,0
18,0.5788329839706421,0.017691314220428467,0.12713250517845154,0
19,0.5965242981910706,0.019451797008514404,0.10784858465194702,0
20,0.615976095199585,0.0245017409324646,0.08740696310997009,0
21,0.6404778361320496,0.016874372959136963,0.06607651710510254,0
22,0.6573522090911865,0.016995668411254883,0.04748085141181946,0
23,0.6743478775024414,0.01657801866531372,0.03166201710700989,0
24,0.6909258961677551,0.014285862445831299,0.015125751495361328,0
25,0.7052117586135864,0.020768702030181885,0.0044314563274383545,0
26,0.7259804606437683,0.02123260498046875,0.009321600198745728,0
27,0.7472130656242371,0.028093278408050537,0.018068701028823853,0
28,0.7753063440322876,0.03171473741531372,0.03961879014968872,0
29,0.8070210814476013,0.02298295497894287,0.05575630068778992,0
30,0.8300040364265442,0.017756879329681396,0.055637866258621216,0
31,0.8477609157562256,0.01746267080307007,0.05930060148239136,0
32,0.8652235865592957,0.01373910903930664,0.057344406843185425,0
33,0.8789626955986023,0.006856679916381836,0.053469300270080566,0
34,0.8858193755149841,0.024947524070739746,0.04464790225028992,0
35,0.9107668995857239,0.006448090076446533,0.05449667572975159,0
36,0.9172149896621704,0.024751007556915283,0.047707945108413696,0
37,0.9419659972190857,0.014655768871307373,0.04959973692893982,0
38,0.9566217660903931,-0.11765521764755249,0.04707607626914978,0
39,0.8389665484428406,-0.02180379629135132,0.013359874486923218,0
40,0.8171627521514893,-0.003551006317138672,1.0281801223754883e-05,0
41,0.8136117458343506,0.005258917808532715,0.012025833129882812,0
42,0.8188706636428833,-0.005508780479431152,0.01698368787765503,0
43,0.8133618831634521,0.004118084907531738,0.02363184094429016,0
44,0.8174799680709839,0.0004571676254272461,0.02466791868209839,0
45,0.8179371356964111,0.010484874248504639,0.026209115982055664,0
46,0.8284220099449158,-0.00942683219909668,0.0323367714881897,0
47,0.8189951777458191,0.0030774474143981934,0.022013932466506958,0
48,0.8220726251602173,0.006237447261810303,0.024083822965621948,0
49,0.8283100724220276,0.09481847286224365,0.029433101415634155,1
50,0.9231285452842712,0.008107185363769531,0.009370267391204834,0
51,0.9312357306480408,-0.018422365188598633,0.013972491025924683,0
52,0.9128133654594421,,0.015544086694717407,0
