datasets/public/sequences/fall-15,0.020558446645736694
datasets/public/sequences/fall-11,0.2561948895454407
datasets/public/sequences/fall-03,0.5488464273512363
datasets/public/sequences/fall-24,0.029433101415634155
datasets/public/sequences/fall-18,0.03195574879646301
datasets/public/sequences/fall-02,0.11115401983261108
datasets/public/sequences/fall-12,0.04444509744644165
datasets/public/sequences/fall-28,0.032637447118759155
datasets/public/sequences/fall-14,0.03870686888694763
datasets/public/sequences/fall-09,0.11824551224708557
datasets/public/sequences/fall-27,0.021093100309371948
datasets/public/sequences/fall-23,0.03674927353858948
datasets/public/sequences/fall-29,0.024918437004089355
datasets/public/sequences/fall-17,0.04772767424583435
datasets/public/sequences/fall-30,0.04230055212974548
datasets/public/sequences/fall-10,0.07142838835716248
datasets/public/sequences/fall-26,0.012575715780258179
datasets/public/sequences/fall-16,0.003725022077560425
datasets/public/sequences/fall-22,0.046647846698760986
datasets/public/sequences/fall-25,0.04564359784126282
datasets/public/sequences/fall-08,0.0933583676815033
datasets/public/sequences/adl-17,0.15900713205337524
datasets/public/sequences/adl-27,0.13654470443725586
datasets/public/sequences/adl-01,0.17202414572238922
datasets/public/sequences/adl-03,0.18175828456878662
datasets/public/sequences/adl-02,0.255480095744133
datasets/public/sequences/adl-36,0.10790690779685974
datasets/public/sequences/adl-22,0.2075333595275879
datasets/public/sequences/adl-33,0.0066901445388793945
datasets/public/sequences/adl-26,0.19974476099014282
datasets/public/sequences/adl-10,0.38444196060299873
datasets/public/sequences/adl-34,0.05578973889350891
datasets/public/sequences/adl-35,0.09496420621871948
datasets/public/sequences/adl-19,0.1799825131893158
datasets/public/sequences/adl-16,0.07159550487995148
datasets/public/sequences/adl-20,0.1592332124710083
datasets/public/sequences/adl-11,0.057595908641815186
datasets/public/sequences/adl-24,0.19303953647613525
datasets/public/sequences/adl-25,0.13923078775405884
datasets/public/sequences/adl-40,0.08840975165367126
datasets/public/sequences/adl-23,0.21878695487976074
datasets/public/sequences/adl-37,0.20922720432281494
datasets/public/sequences/adl-13,0.18679186701774597
datasets/public/sequences/adl-21,0.257824644446373
datasets/public/sequences/adl-15,0.19924549758434296
datasets/public/sequences/adl-29,0.16179949045181274
datasets/public/sequences/adl-07,0.1623644232749939
datasets/public/sequences/adl-39,0.06174111366271973
datasets/public/sequences/adl-06,0.11771629750728607
datasets/public/sequences/fall-15,0.020558446645736694
datasets/public/sequences/fall-11,0.2561948895454407
datasets/public/sequences/fall-03,0.5488464273512363
datasets/public/sequences/fall-24,0.029433101415634155
datasets/public/sequences/fall-18,0.03195574879646301
datasets/public/sequences/fall-02,0.11115401983261108
datasets/public/sequences/fall-12,0.04444509744644165
datasets/public/sequences/fall-15,0.020558446645736694
datasets/public/sequences/fall-11,0.2561948895454407
datasets/public/sequences/fall-03,0.5488464273512363
datasets/public/sequences/fall-15,0.020558446645736694
datasets/public/sequences/fall-11,0.2561948895454407
datasets/public/sequences/fall-03,0.5488464273512363
datasets/public/sequences/fall-24,0.029433101415634155
datasets/public/sequences/fall-18,0.03195574879646301
datasets/public/sequences/fall-02,0.11115401983261108
datasets/public/sequences/fall-12,0.04444509744644165
datasets/public/sequences/fall-28,0.032637447118759155
datasets/public/sequences/fall-14,0.03870686888694763
datasets/public/sequences/fall-09,0.11824551224708557
datasets/public/sequences/fall-27,0.021093100309371948
datasets/public/sequences/fall-23,0.03674927353858948
datasets/public/sequences/fall-29,0.024918437004089355
datasets/public/sequences/fall-17,0.04772767424583435
datasets/public/sequences/fall-30,0.04230055212974548
datasets/public/sequences/fall-10,0.07142838835716248
datasets/public/sequences/fall-26,0.012575715780258179
datasets/public/sequences/fall-16,0.003725022077560425
datasets/public/sequences/fall-22,0.046647846698760986
datasets/public/sequences/fall-25,0.04564359784126282
datasets/public/sequences/fall-08,0.0933583676815033
datasets/public/sequences/fall-15,0.020558446645736694
datasets/public/sequences/fall-11,0.2561948895454407
datasets/public/sequences/fall-03,0.5488464273512363
datasets/public/sequences/fall-24,0.029433101415634155
datasets/public/sequences/fall-18,0.03195574879646301
datasets/public/sequences/fall-02,0.11115401983261108
datasets/public/sequences/fall-12,0.04444509744644165
datasets/public/sequences/fall-28,0.032637447118759155
datasets/public/sequences/fall-14,0.03870686888694763
datasets/public/sequences/fall-09,0.11824551224708557
datasets/public/sequences/fall-27,0.021093100309371948
datasets/public/sequences/fall-23,0.03674927353858948
datasets/public/sequences/fall-29,0.024918437004089355
datasets/public/sequences/fall-17,0.04772767424583435
datasets/public/sequences/fall-30,0.04230055212974548
datasets/public/sequences/fall-10,0.07142838835716248
datasets/public/sequences/fall-26,0.012575715780258179
datasets/public/sequences/fall-16,0.003725022077560425
datasets/public/sequences/fall-22,0.046647846698760986
datasets/public/sequences/fall-25,0.04564359784126282
datasets/public/sequences/fall-08,0.0933583676815033
datasets/public/sequences/adl-17,0.15900713205337524
datasets/public/sequences/adl-27,0.13654470443725586
datasets/public/sequences/adl-01,0.17202414572238922
datasets/public/sequences/adl-03,0.18175828456878662
datasets/public/sequences/adl-02,0.255480095744133
datasets/public/sequences/adl-36,0.10790690779685974
datasets/public/sequences/adl-22,0.2075333595275879
datasets/public/sequences/adl-33,0.0066901445388793945
datasets/public/sequences/adl-26,0.19974476099014282
datasets/public/sequences/adl-10,0.38444196060299873
datasets/public/sequences/adl-34,0.05578973889350891
datasets/public/sequences/adl-35,0.09496420621871948
datasets/public/sequences/adl-19,0.1799825131893158
datasets/public/sequences/adl-16,0.07159550487995148
datasets/public/sequences/adl-20,0.1592332124710083
datasets/public/sequences/adl-11,0.057595908641815186
datasets/public/sequences/adl-24,0.19303953647613525
datasets/public/sequences/adl-25,0.13923078775405884
datasets/public/sequences/adl-40,0.08840975165367126
datasets/public/sequences/adl-23,0.21878695487976074
datasets/public/sequences/adl-37,0.20922720432281494
datasets/public/sequences/adl-13,0.18679186701774597
datasets/public/sequences/adl-21,0.257824644446373
datasets/public/sequences/adl-15,0.19924549758434296
datasets/public/sequences/adl-29,0.16179949045181274
datasets/public/sequences/adl-07,0.1623644232749939
datasets/public/sequences/adl-39,0.06174111366271973
datasets/public/sequences/adl-06,0.11771629750728607
datasets/public/sequences/fall-15,0.020558446645736694
datasets/public/sequences/fall-11,0.2561948895454407
datasets/public/sequences/fall-03,0.5488464273512363
datasets/public/sequences/fall-24,0.029433101415634155
datasets/public/sequences/fall-18,0.03195574879646301
datasets/public/sequences/fall-02,0.11115401983261108
datasets/public/sequences/fall-12,0.04444509744644165
datasets/public/sequences/fall-28,0.032637447118759155
datasets/public/sequences/fall-14,0.03870686888694763
datasets/public/sequences/fall-09,0.11824551224708557
datasets/public/sequences/fall-27,0.021093100309371948
datasets/public/sequences/fall-23,0.03674927353858948
datasets/public/sequences/fall-29,0.024918437004089355
datasets/public/sequences/fall-17,0.04772767424583435
datasets/public/sequences/fall-30,0.04230055212974548
datasets/public/sequences/fall-10,0.07142838835716248
datasets/public/sequences/fall-26,0.012575715780258179
datasets/public/sequences/fall-16,0.003725022077560425
datasets/public/sequences/fall-22,0.046647846698760986
datasets/public/sequences/fall-25,0.04564359784126282
datasets/public/sequences/fall-08,0.0933583676815033
datasets/public/sequences/adl-17,0.15900713205337524
datasets/public/sequences/adl-27,0.13654470443725586
datasets/public/sequences/adl-01,0.17202414572238922
datasets/public/sequences/adl-03,0.18175828456878662
datasets/public/sequences/adl-02,0.255480095744133
datasets/public/sequences/adl-36,0.10790690779685974
datasets/public/sequences/adl-22,0.2075333595275879
datasets/public/sequences/adl-33,0.0066901445388793945
datasets/public/sequences/adl-26,0.19974476099014282
datasets/public/sequences/adl-10,0.38444196060299873
datasets/public/sequences/adl-34,0.05578973889350891
datasets/public/sequences/adl-35,0.09496420621871948
datasets/public/sequences/adl-19,0.1799825131893158
datasets/public/sequences/adl-16,0.07159550487995148
datasets/public/sequences/adl-20,0.1592332124710083
datasets/public/sequences/adl-11,0.057595908641815186
datasets/public/sequences/adl-24,0.19303953647613525
datasets/public/sequences/adl-25,0.13923078775405884
datasets/public/sequences/adl-40,0.08840975165367126
datasets/public/sequences/adl-23,0.21878695487976074
datasets/public/sequences/adl-37,0.20922720432281494
datasets/public/sequences/adl-13,0.18679186701774597
datasets/public/sequences/adl-21,0.257824644446373
datasets/public/sequences/adl-15,0.19924549758434296
datasets/public/sequences/adl-29,0.16179949045181274
datasets/public/sequences/adl-07,0.1623644232749939
datasets/public/sequences/adl-39,0.06174111366271973
datasets/public/sequences/adl-06,0.11771629750728607
